task,Method_name,execution_time(ms)
LargestNumberDivisibleByItsDigits,LargestNumberDivisibleByItsDigits.isLynchBellHex.2,1202.5877680000006
LargestNumberDivisibleByItsDigits,LargestNumberDivisibleByItsDigits.isLynchBellDecimal,4.004049999999999
LargestNumberDivisibleByItsDigits,LargestNumberDivisibleByItsDigits.67.test,1.002377
LargestProperDivisor,LargestProperDivisor.main,27.021886000000002
LastFridays,LastFridays.main,26.020832000000002
LatinSquaresInReducedForm,LatinSquaresInReducedForm.main,8905.989793999996
LatinSquaresInReducedForm,LatinSquaresInReducedForm.getReducedLatinSquares,8886.955252999995
LatinSquaresInReducedForm,LatinSquaresInReducedForm.PermutationGenerator.getNext,7400.256834999998
LatinSquaresInReducedForm,LatinSquaresInReducedForm.LatinSquare.<init>,266.09158
LatinSquaresInReducedForm,LatinSquaresInReducedForm.PermutationGenerator.reset,78.038531
LatinSquaresInReducedForm,LatinSquaresInReducedForm.PermutationGenerator.hasMore,203.077562
LatinSquaresInReducedForm,LatinSquaresInReducedForm.LatinSquare.get,62.035723
LatinSquaresInReducedForm,LatinSquaresInReducedForm.LatinSquare.toString,1.002829
LatinSquaresInReducedForm,LatinSquaresInReducedForm.LatinSquare.set,11.001864
LatinSquaresInReducedForm,LatinSquaresInReducedForm.PermutationGenerator.<init>,3.003899
LatinSquaresInReducedForm,LatinSquaresInReducedForm.PermutationGenerator.getFactorial,2.003216
Leapyear,Leapyear.main,25.028116000000004
LeftFac,LeftFac.main,6114918.534915997
LeftFac,LeftFac.leftFact,6114135.100996998
LeftFac,LeftFac.factorial,6110314.589591997
LegendrePrimeCounter,LegendrePrimeCounter.phi,17174669.896351356
LegendrePrimeCounter,LegendrePrimeCounter.main,1732.373256000001
LegendrePrimeCounter,LegendrePrimeCounter.primeCount,1711.3348710000012
LegendrePrimeCounter,LegendrePrimeCounter.<init>,9.009514
LegendrePrimeCounter,LegendrePrimeCounter.generatePrimes,9.009514
LeonardoNumbers,LeonardoNumbers.main,4.996637
Letters,Letters.main,27.040793
Letters,Letters.63.accept,6.005262000000001
Letters,Letters.main.0,6.005262000000001
Letters,Letters.66.accept,7.0048
Letters,Letters.main.1,7.0048
Letters,Letters.62.test,4.015024
LevenshteinAlignment,LevenshteinAlignment.main,0.999215
LevenshteinAlignment,LevenshteinAlignment.alignment,0.999215
Levenshtein,Levenshtein.main,13.01455
Levenshtein,Levenshtein.distance,1.000301
LexicographicalNumbers,LexicographicalNumbers.main,20.029671
LexicographicalNumbers,LexicographicalNumbers.lexOrder,7.005832
Life,Life.main,14.01275
Life,Life.life,6.004434
LinearCombination,LinearCombination.main,19.019035000000002
LinearCombination,LinearCombination.linearCombo,5.0104359999999994
LinearCongruentialGenerator,LinearCongruentialGenerator.main,10.007610999999999
LinearCongruentialGenerator,LinearCongruentialGenerator.66.accept,2.0018
LinearCongruentialGenerator,LinearCongruentialGenerator.randBSD,1.999664
LinearCongruentialGenerator,LinearCongruentialGenerator.63.accept,4.00399
LinearCongruentialGenerator,LinearCongruentialGenerator.randMS,1.001472
LinePlaneIntersection,LinePlaneIntersection.main,4.005096
LinePlaneIntersection,LinePlaneIntersection.Vector3D.toString,4.005096
LinePrinter,LinePrinter.main,6.005301
ListFields,ListFields.main,5.007734
ListMethods,ListMethods.main,10.008694000000002
ListRootedTrees,ListRootedTrees.main,9.006273
ListRootedTrees,ListRootedTrees.test,9.006273
ListRootedTrees,ListRootedTrees.listTrees,8.004939
ListRootedTrees,ListRootedTrees.show,7.0087720000000004
LIS,LIS.main,9.006268
LIS,LIS.lis,2.997887
LogicPuzzle,LogicPuzzle.main,10.001945000000001
LogicPuzzle,LogicPuzzle.recurseAll,120.02334000000018
LogicPuzzle,LogicPuzzle.check,10.001945000000001
LogicPuzzle,LogicPuzzle.check3,2.000381
LogicPuzzle,LogicPuzzle.check11,0.997472
LogicPuzzle,LogicPuzzle.check4,0.998976
LogicPuzzle,LogicPuzzle.check12,0.999746
Logic,Logic.main,27.038104000000004
LogisticCurveFitting,LogisticCurveFitting.main,14.006437000000002
LogisticCurveFitting,LogisticCurveFitting.solve,20.00669
LogisticCurveFitting,LogisticCurveFitting.62.apply,10.003345
LogisticCurveFitting,LogisticCurveFitting.f,10.003345
LongestCommonSubstring,LongestCommonSubstring.main,4.000009
LongestCommonSubstring,LongestCommonSubstring.lcs,4.010612
LongLiteralsWithContinuations,LongLiteralsWithContinuations.main,58.07895399999999
LongLiteralsWithContinuations,LongLiteralsWithContinuations.70.test,26.042265
LongLiteralsWithContinuations,LongLiteralsWithContinuations.main.0,26.042265
LongLiteralsWithContinuations,LongLiteralsWithContinuations.splitToList,31.044618000000003
LongMultBinary,LongMultBinary.main,1.003335
LongMultBinary,LongMultBinary.MyLongNum.clone,1.003335
LongMult,LongMult.main,1.998237
LongMult,LongMult.longMult,1.998237
LongMult,LongMult.stringToDigits,0.999756
LongPrimes,LongPrimes.main,64819.993363999994
LongPrimes,LongPrimes.findPeriod,42317.21962299999
LongPrimes,LongPrimes.sieve,15.020837
LongYear,LongYear.main,17.014419
LongYear,LongYear.longYear,9.002544
LoopIncrementWithinBody,LoopIncrementWithinBody.main,3794.221008999999
LoopIncrementWithinBody,LoopIncrementWithinBody.isPrime,3760.1716159999996
LoopsWithMultipleRanges,LoopsWithMultipleRanges.main,7.004994
LoopsWrongRanges,LoopsWrongRanges.main,17.009438000000003
LoopsWrongRanges,LoopsWrongRanges.runTest,17.009438000000003
LowerAscii,LowerAscii.main,0.997646
Ls,Ls.main,70.06238599999999
Ls,Ls.toString,60.049105000000004
Ls,Ls.size,19.021254000000003
Ls,Ls.<init>,9.013409000000001
Ls,Ls.61.compare,6.008634
Ls,Ls.new.0,5.0078059999999995
LuckyNumbers,LuckyNumbers.<clinit>,508.195361
LuckyNumbers,LuckyNumbers.luckyNumbers,508.195361
Ludic,Ludic.main,290.15072699999996
Ludic,Ludic.ludicUpTo,282.13385999999997
Luhn,Luhn.main,2.000905
Lychrel,Lychrel.main,375.3353699999999
Lychrel,Lychrel.lychrel,331.2483429999999
Lychrel,Lychrel.rev,259.21677900000014
Lychrel,Lychrel.Tuple.<init>,2.003336
LynchBell,LynchBell.main,60151.16500799997
LynchBell,LynchBell.uniqueDigits,12677.298913000004
LynchBell,LynchBell.testNumber,699.440511
LZW,LZW.main,14.012684
LZW,LZW.decompress,0.998981
LZW,LZW.compress,10.009163000000001
MacVendorLookup,MacVendorLookup.main,502.0837199999999
MacVendorLookup,MacVendorLookup.getMacVendor,483.05181899999997
MagicConstant,MagicConstant.main,22.032556000000003
MagicSquareDoublyEven,MagicSquareDoublyEven.main,25.019380000000005
MagicSquareSinglyEven,MagicSquareSinglyEven.main,19.018735999999997
MagicSquare,MagicSquare.main,15.011261999999999
MagnanimousNumbers,MagnanimousNumbers.main,254.08498499999993
MagnanimousNumbers,MagnanimousNumbers.runTask,251.08802999999992
MagnanimousNumbers,MagnanimousNumbers.isMagnanimous,29.009427
MagnanimousNumbers,MagnanimousNumbers.isPrime,6.005746
MagnanimousNumbers,MagnanimousNumbers.isPrimeTrivial,6.005746
MagnanimousNumbers,MagnanimousNumbers.sieve,3.9931780000000003
MainApp,MainApp.main,16690558.554595996
MainApp,MainApp.isPrime,16690545.525475994
MainEntry,MainEntry.main,15.046472999999997
MainEntry,MainEntry.executeCmd,15.046472999999997
MainStepGOST28147,MainStepGOST28147_89.main,116.16436599999994
MainStepGOST28147,MainStepGOST28147_89.displayBytesFromBinary,16.027229000000002
Main,Main.main,403.181475
Main,Main.findIntransitive3,63.020901
Main,Main.cmp,258.03488399999986
Main,Main.findIntransitive4,318.1120129999999
Main,Main.fourFaceCombos,13.024676
mandelbrot,mandelbrot_v2.1.run,546599.5497780006
mandelbrot,mandelbrot_v2.putLine,543814.2263370006
mandelbrot,mandelbrot_v2.getByte,537244.2016310005
mandelbrot,mandelbrot_v2.main,628.1024779999999
mandelbrot,mandelbrot_v2.1.<init>,1.001099
mandelbrot,mandelbrot_v3.main,565.1935309999999
mandelbrot,mandelbrot_v3.1.run,784978.2925240006
mandelbrot,mandelbrot_v3.Compute,88.84307400000002
mandelbrot,mandelbrot_v3.1.<init>,31.250063
mandelbrot,mandelbrot_v4.62.accept,542575.0213270003
mandelbrot,mandelbrot_v4.main.0,542575.0213270003
mandelbrot,mandelbrot_v4.getByte,538865.3087430003
mandelbrot,mandelbrot_v4.main,17487.793506000005
mandelbrot,mandelbrot_v6.main,633.8350129999999
mandelbrot,mandelbrot_v6.1.run,513253.34821400006
mandelbrot,mandelbrot_v6.putLine,512226.6607190001
mandelbrot,mandelbrot_v6.getByte,504934.7286750002
mandelbrot,mandelbrot_v6.1.<init>,6.01954
ManOrBoy,ManOrBoy.main,4.00488
ManOrBoy,ManOrBoy.A,2.001989
Markov,Markov.main,28.018577999999994
Markov,Markov.readRules,3.000261
Markov,Markov.readTests,6.011574
MatrixChainMultiplication,MatrixChainMultiplication.main,7.0048200000000005
MatrixChainMultiplication,MatrixChainMultiplication.runMatrixChainMultiplication,7.0048200000000005
MatrixChainMultiplication,MatrixChainMultiplication.getOptimalParenthesizations,5.989541999999999
MayanCalendar,MayanCalendar.main,35.05622199999999
MayanCalendar,MayanCalendar.lordsOfTheNight,5.011267999999999
MayanCalendar,MayanCalendar.<clinit>,5.007715
MayanCalendar,MayanCalendar.tzolkin,7.010622
MayanCalendar,MayanCalendar.longCount,1.003175
MayanNumerals,MayanNumerals.main,49.061854
MayanNumerals,MayanNumerals.displayMyan,48.060828
MayanNumerals,MayanNumerals.displayMyanLine1,2.9996210000000003
MayanNumerals,MayanNumerals.displayMyanLine4,2.004949
MayanNumerals,MayanNumerals.displayMyanLine2,17.024605
MayanNumerals,MayanNumerals.getBullet,15.023119000000001
MayanNumerals,MayanNumerals.displayMyanLine3,1.9995319999999999
MayanNumerals,MayanNumerals.displayMyanLine5,3.005057
MayanNumerals,MayanNumerals.displayMyanLine6,1.002347
MazeGenerator,MazeGenerator.main,5.0000990000000005
MazeGenerator,MazeGenerator.display,5.0000990000000005
McNuggets,McNuggets.main,4.007249
MC,MC.main,121182.20512500001
MC,MC.getPi,121180.20361200001
MD4Task,MD4Task.main,12.004686
MeanTimeOfDay,MeanTimeOfDay.main,4.001862
MeanTimeOfDay,MeanTimeOfDay.degreesToTime,0.997786
MemoryLayoutOfDataStructure,MemoryLayoutOfDataStructure.main,10.003506999999999
Mersenne,Mersenne.main,6.003233
MertensFunction,MertensFunction.main,37677.65405599999
MertensFunction,MertensFunction.mertenFunction,17950.434047000002
MetallicRatios,MetallicRatios.main,151.152326
MetallicRatios,MetallicRatios.lucasSequenceRatio,128.100554
MianChowlaSequence,MianChowlaSequence.main,4201.372496999999
MianChowlaSequence,MianChowlaSequence.mianChowla,4201.372496999999
MiddleSquareTask,MiddleSquareTask.main,6.0028690000000005
MiddleThreeDigits,MiddleThreeDigits.main,11.009078
MindBogglingCardTrick,MindBogglingCardTrick.main,20.023065
MinimalStepsDownToOne,MinimalStepsDownToOne.main,2740.278049999999
MinimalStepsDownToOne,MinimalStepsDownToOne.runTasks,2740.278049999999
MinimalStepsDownToOne,MinimalStepsDownToOne.displayMaxMin,2710.2244909999995
MinimalStepsDownToOne,MinimalStepsDownToOne.populateMap,2412.0289000000007
MinimalStepsDownToOne,MinimalStepsDownToOne.Divide3Function.toString,66.032342
MinimalStepsDownToOne,MinimalStepsDownToOne.Subtract1Function.toString,22.002024000000006
MinimalStepsDownToOne,MinimalStepsDownToOne.Divide2Function.actionOk,14.005325999999998
MinimalStepsDownToOne,MinimalStepsDownToOne.Divide3Function.action,7.001918
MinimalStepsDownToOne,MinimalStepsDownToOne.getMaxMin,280.143403
MinimalStepsDownToOne,MinimalStepsDownToOne.Subtract2Function.toString,42.015533000000005
MinimalStepsDownToOne,MinimalStepsDownToOne.Divide2Function.toString,59.01629699999999
MinimalStepsDownToOne,MinimalStepsDownToOne.Subtract2Function.action,7.000802
MinimalStepsDownToOne,MinimalStepsDownToOne.Divide3Function.actionOk,27.014806
MinimalStepsDownToOne,MinimalStepsDownToOne.Divide2Function.action,18.006901000000003
MinimalStepsDownToOne,MinimalStepsDownToOne.Subtract1Function.actionOk,15.994874
MinimalStepsDownToOne,MinimalStepsDownToOne.Subtract2Function.actionOk,4.000996
MinimalStepsDownToOne,MinimalStepsDownToOne.Subtract1Function.action,6.003375999999999
MinimalStepsDownToOne,MinimalStepsDownToOne.getInitialMap,6.006805
MinimumMultipleDigitSum,MinimumMultipleDigitSum.main,7534.329111999999
MinimumMultipleDigitSum,MinimumMultipleDigitSum.digitSum,1054.337096
MinimumNumberOnlyZeroAndOne,MinimumNumberOnlyZeroAndOne.main,4570.592862999996
MinimumNumberOnlyZeroAndOne,MinimumNumberOnlyZeroAndOne.getA004290,4511.470422999997
MinimumNumberOnlyZeroAndOne,MinimumNumberOnlyZeroAndOne.mod,1337.3391200000005
MinkowskiQuestionMarkFunction,MinkowskiQuestionMarkFunction.main,10.011253
MinkowskiQuestionMarkFunction,MinkowskiQuestionMarkFunction.minkowski,2.001265
Mode,Mode.main,0.998564
ModifiedRandomDistribution222,ModifiedRandomDistribution222.main,220.10258399999987
ModifiedRandomDistribution222,ModifiedRandomDistribution222.modifiedRandom,57.010225999999996
ModifiedRandomDistribution222,ModifiedRandomDistribution222.61.modifier,23.004026
ModifiedRandomDistribution222,ModifiedRandomDistribution222.static.1,22.004483000000004
ModifiedRandomDistribution222,ModifiedRandomDistribution222.<clinit>,2.004652
MonadList,MonadList.main,5.0068
MonadList,MonadList.61.apply,3.003635
MonadList,MonadList.doubler,3.003635
MonadMaybe,MonadMaybe.main,3.002032
MonadWriter,MonadWriter.main,1.001717
MonteCarlo,MonteCarlo.64.getAsDouble,49879310.20136302
MonteCarlo,MonteCarlo.pi.0,49879308.19929302
MonteCarlo,MonteCarlo.range,49802715.076004006
MonteCarlo,MonteCarlo.main,1553516.148028999
MonteCarlo,MonteCarlo.62.applyAsDouble,1553379.1333319987
MonteCarlo,MonteCarlo.pi,1553379.1333319987
MonteCarlo,MonteCarlo.63.accept,3.986784
MonteCarlo,MonteCarlo.66.test,1.983304
MonteCarlo,MonteCarlo.pi.1,1.983304
Monty,Monty.main,95.01710800000001
MorseCode,MorseCode.main,12.009954000000002
MorseCode,MorseCode.printMorse,12.009954000000002
MotzkinNumbers,MotzkinNumbers.main,70.069046
MotzkinNumbers,MotzkinNumbers.motzkinNumbers,5.007881
MovingAverage,MovingAverage.main,14.020795
MovingAverage,MovingAverage.newNum,1.002482
MTF,MTF.main,7.003378
MTF,MTF.test,7.003378
MTF,MTF.encode,2.999331
MTF,MTF.decode,1.000167
MultibasePrimes,MultibasePrimes.main,169565.136429
MultibasePrimes,MultibasePrimes.multibasePrimes,151294.70056799985
MultibasePrimes,MultibasePrimes.fillPrimes,18268.433421000016
MultibasePrimes,MultibasePrimes.increment,2930.012341
MultibasePrimes,MultibasePrimes.numberBase,2.001939
MultibasePrimes,MultibasePrimes.63.compare,3349.3489249999993
MultiDimensionalArray,MultiDimensionalArray.main,46.038439000000004
MultiFact,MultiFact.main,18.018597999999997
MultipleRegression,MultipleRegression.main,13.011037
MultipleRegression,MultipleRegression.multipleRegression,2.001138
MultipleRegression,MultipleRegression.Matrix.times,2.001138
MultipleRegression,MultipleRegression.Matrix.<init>,0.999312
MultipleRegression,MultipleRegression.Matrix.set,1.001826
MultipleRegression,MultipleRegression.printVector,7.007002000000001
MultiplicationTable,MultiplicationTable.main,24.013585999999997
MultiplicativeDigitalRoot,MultiplicativeDigitalRoot.main,67.06124000000001
MultiplicativeDigitalRoot,MultiplicativeDigitalRoot.63.accept,23.05208
MultiplicativeDigitalRoot,MultiplicativeDigitalRoot.main.1,23.05208
MultiplicativeDigitalRoot,MultiplicativeDigitalRoot.64.accept,18.036293
MultiplicativeDigitalRoot,MultiplicativeDigitalRoot.main.0,18.036293
MultiplicativeDigitalRoot,MultiplicativeDigitalRoot.multiplicativeDigitalRoot,16.003178000000002
MultiplicativeOrder,MultiplicativeOrder.main,137.07344999999998
MultiplicativeOrder,MultiplicativeOrder.moTest,116.06694800000002
MultiplicativeOrder,MultiplicativeOrder.moBachShallit58,30.015607999999997
MultiplicativeOrder,MultiplicativeOrder.factor,54.020213999999996
MultiplicativeOrder,MultiplicativeOrder.sqrt,1.004767
MultiSplit,MultiSplit.main,6.001080999999999
Munchhausen,Munchhausen.main,166763.60175700005
Munchhausen,Munchhausen.isMunchhausen,147741.941307
MutualRecursion,MutualRecursion.main,20.012061999999997
NameGame,NameGame.main,20.013634000000003
NameGame,NameGame.61.accept,20.013634000000003
NameGame,NameGame.printVerse,20.013634000000003
NamingConventions,NamingConventions.main,1.002681
NarcissisticNumbers,NarcissisticNumbers.main,4445.809856000003
NarcissisticNumbers,NarcissisticNumbers.64.accept,2926.19977
NarcissisticNumbers,NarcissisticNumbers.main.1,2926.19977
Narc,Narc.main,61952.90120800001
Narc,Narc.isNarc,61578.792601
NaturalSorting,NaturalSorting.main,47.060759999999995
NaturalSorting,NaturalSorting.<clinit>,8.021956
NaturalSorting,NaturalSorting.68.apply,4.011447
NaturalSorting,NaturalSorting.zeroPadding,4.011447
NaturalSorting,NaturalSorting.69.compare,8.013892
NaturalSorting,NaturalSorting.static.3,8.013892
NaturalSorting,NaturalSorting.76.accept,2.000489
NaturalSorting,NaturalSorting.64.compare,5.007102
NaturalSorting,NaturalSorting.static.1,5.007102
NaturalSorting,NaturalSorting.77.accept,1.001049
NaturalSorting,NaturalSorting.65.compare,5.005151
NaturalSorting,NaturalSorting.static.2,4.0053279999999996
NaturalSorting,NaturalSorting.72.apply,2.0020879999999996
NaturalSorting,NaturalSorting.replaceCharacters,2.0020879999999996
NaturalSorting,NaturalSorting.70.apply,3.007554
NaturalSorting,NaturalSorting.replaceAccents,3.007554
NaturalSorting,NaturalSorting.81.accept,0.999522
NaturalSorting,NaturalSorting.66.apply,1.000793
NaturalSorting,NaturalSorting.75.accept,3.003733
NaturalSorting,NaturalSorting.main.0,3.003733
NaturalSorting,NaturalSorting.toDisplayString,1.000657
NaturalSorting,NaturalSorting.79.accept,1.001091
nbody,nbody_v1.main,131343.671705
nbody,nbody_v2.main,123742.85862199997
nbody,nbody_v3.main,123913.60029000002
nbody,nbody_v4.main,120596.605179
nbody,nbody_v5.main,128745.24288500001
nbody,nbody_v5.NBodySystem_v5.advance,127621.920989
nbody,nbody_v8.main,123864.58571600005
nbody,nbody_v8.nbody_v8,123864.58571600005
nbody,nbody_v8.advance,72793.70859200002
NegativeBaseNumbers,NegativeBaseNumbers.main,22.037779000000004
NestedFunctionsDemo,NestedFunctionsDemo.main,13.020439000000001
NestedFunctionsDemo,NestedFunctionsDemo.makeList,13.020439000000001
NestedFunctionsDemo,NestedFunctionsDemo.61.apply,7.009074000000001
NestedFunctionsDemo,NestedFunctionsDemo.makeList.0,7.009074000000001
NestedLoopTest,NestedLoopTest.main,8.005203
NestedTemplateData,NestedTemplateData.main,25.053971000000004
NestedTemplateData,NestedTemplateData.61.apply,4.006907
NestedTemplateData,NestedTemplateData.main.0,4.006907
NestedTemplateData,NestedTemplateData.processPayloads,17.043326
NewClass,NewClass.main,0.996743
NewClass,NewClass.<init>,0.996743
NewClass,NewClass.first,0.996743
NewClass,NewClass.1.call,0.996743
NewClass,NewClass.second,0.996743
NextHighestIntFromDigits,NextHighestIntFromDigits.main,36.04520000000001
NextHighestIntFromDigits,NextHighestIntFromDigits.format,12.013759999999998
NextHighestIntFromDigits,NextHighestIntFromDigits.testAll,20.03069
NextHighestIntFromDigits,NextHighestIntFromDigits.next,8.006414
NivenNumberGaps,NivenNumberGaps.main,13378180.246730998
NivenNumberGaps,NivenNumberGaps.isNiven,2141141.388279
NoConnection,NoConnection.main,20.012348999999997
NoConnection,NoConnection.solved,2.999908
NoConnection,NoConnection.printResult,5.005580000000001
NoFinalize,NoFinalize.main,1.997115
NoFinalize,NoFinalize.<init>,1.997115
NonContinuousSubsequences,NonContinuousSubsequences.main,9.011051000000002
NonContinuousSubsequences,NonContinuousSubsequences.seqR,20.016035
Nonoblock,Nonoblock.main,35.04157400000001
Nonoblock,Nonoblock.printBlock,35.04157400000001
Nonoblock,Nonoblock.genSequence,36.056797
Nonoblock,Nonoblock.61.applyAsInt,0.994224
NonogramSolver,NonogramSolver.main,2187.107168000001
NonogramSolver,NonogramSolver.newPuzzle,2185.1039700000006
NonogramSolver,NonogramSolver.getCandidates,1718.8390850000014
NonogramSolver,NonogramSolver.genSequence,4633.946477999994
NonogramSolver,NonogramSolver.repeat,430.1960070000002
NonogramSolver,NonogramSolver.reduceMutual,434.201037
NonogramSolver,NonogramSolver.reduce,433.2007939999999
NonogramSolver,NonogramSolver.66.test,89.02599499999997
NonogramSolver,NonogramSolver.reduce.2,30.003968999999998
NonogramSolver,NonogramSolver.64.apply,1.007806
NonogramSolver,NonogramSolver.getCandidates.1,1.007806
NQueens,NQueens.main,164.08345599999987
NQueens,NQueens.putboard,136.07800499999996
NQueens,NQueens.unsafe,1.999199
NSmoothNumbers,NSmoothNumbers.main,2877.139140999999
NSmoothNumbers,NSmoothNumbers.nSmooth,2829.047479
Nth,Nth.main,13.019707
NumberClassifications,NumberClassifications.main,22339.310774999998
NumberClassifications,NumberClassifications.properDivsSum,22325.285583999997
NumberClassifications,NumberClassifications.61.test,261.07775799999996
NumberClassifications,NumberClassifications.properDivsSum.0,261.07775799999996
NumbersCubeRootProductProperDivisors,NumbersCubeRootProductProperDivisors.main,1180.4249600000003
NumbersCubeRootProductProperDivisors,NumbersCubeRootProductProperDivisors.divisorCount,244.07546599999998
NumbersNotSumDistinctSquares,NumbersNotSumDistinctSquares.main,166.14933699999997
NumbersNotSumDistinctSquares,NumbersNotSumDistinctSquares.sumOfDistinctSquares,1303.1850510000052
Numbrix,Numbrix.main,30.036207
Numbrix,Numbrix.printResult,25.024638000000003
Numbrix,Numbrix.solve,80.16631999999996
OIDListSorting,OIDListSorting.main,9.012177999999999
OIDListSorting,OIDListSorting.61.compare,6.006867
OIDListSorting,OIDListSorting.main.0,6.006867
OIDListSorting,OIDListSorting.62.accept,1.001406
OldLadySwallowedAFly,OldLadySwallowedAFly.main,74.034235
OldLadySwallowedAFly,OldLadySwallowedAFly.oldLady,346.18565500000017
OneOfNLines,OneOfNLines.main,2400.7047239999993
OneOfNLines,OneOfNLines.oneOfN,2336.670459999999
OptionalParams,OptionalParams.main,7.009464
OptionalParams,OptionalParams.sortTable,3.0131369999999995
OptionalParams,OptionalParams.naturalOrdering,1.004379
OrderedPartitions,OrderedPartitions.main,9.006655
OrderedWords,OrderedWords.main,736.4813629999992
OrderedWords,OrderedWords.62.test,609.3282049999998
OrderedWords,OrderedWords.main.0,605.3226969999998
OrderedWords,OrderedWords.isOrdered,605.3226969999998
OrderedWords,OrderedWords.67.apply,94.02099500000004
OrderedWords,OrderedWords.66.apply,42.02495199999999
OrderedWords,OrderedWords.73.accept,5.015181
OrderedWords,OrderedWords.65.apply,247.16575699999999
OrderedWords,OrderedWords.isOrdered.3,247.16575699999999
OrderedWords,OrderedWords.69.apply,7.00516
OrderedWords,OrderedWords.main.1,6.001314
OrmistonTriples,OrmistonTriples.main,2030980.249629997
OrmistonTriples,OrmistonTriples.haveSameDigits,54177.90446900002
OrmistonTriples,OrmistonTriples.digits,52398.47946000001
OwnDigitsPowerSum,OwnDigitsPowerSum.main,659945.4473410001
OwnDigitsPowerSum,OwnDigitsPowerSum.65.applyAsInt,78025.88158999999
OwnDigitsPowerSum,OwnDigitsPowerSum.main.1,77902.83902
OwnDigitsPowerSum,OwnDigitsPowerSum.64.applyAsInt,12157.943043
OwnDigitsPowerSum,OwnDigitsPowerSum.65.<init>,2.0074769999999997
PadovanNStep,PadovanNStep.main,32.055264
PadovanNStep,PadovanNStep.padovan,32.055264
PadovanNStep,PadovanNStep.62.accept,24.048568000000003
PadovanNStep,PadovanNStep.padovan.0,24.048568000000003
Padovan,Padovan.main,35.024452999999994
Padovan,Padovan.61.accept,4.0009120000000005
Padovan,Padovan.main.0,4.0009120000000005
Padovan,Padovan.64.accept,3.002745
Padovan,Padovan.main.1,3.002745
Padovan,Padovan.createLSystem,14.998793999999997
PalindromeDates,PalindromeDates.main,298.2023279999999
PalindromicGapfulNumbers,PalindromicGapfulNumbers.main,1547.686000000002
PalindromicGapfulNumbers,PalindromicGapfulNumbers.getPalindromicGapfulEnding,1521.616793000002
PalindromicGapfulNumbers,PalindromicGapfulNumbers.nextPalindrome,1024.3789600000002
PalindromicGapfulNumbers,PalindromicGapfulNumbers.reverse,380.1925429999999
PalindromicGapfulNumbers,PalindromicGapfulNumbers.powerTen,18.003187000000004
PalindromicGapfulNumbers,PalindromicGapfulNumbers.isGapful,367.1867339999999
PalindromicGapfulNumbers,PalindromicGapfulNumbers.displayMap,17.05941
PalindromicGapfulNumbers,PalindromicGapfulNumbers.length,133.085029
PancakeNumbersApproximation,PancakeNumbersApproximation.main,16.014545000000002
PancakeNumbers,PancakeNumbers.main,23115.31652700001
PancakeNumbers,PancakeNumbers.pancake,23097.259743000013
PancakeNumbers,PancakeNumbers.flipStack,2855.537216
PancakeNumbers,PancakeNumbers.63.apply,477.19169500000004
PancakeNumbers,PancakeNumbers.pancake.0,471.189435
PancakeSort,PancakeSort.main,8.012514
PancakeSort,PancakeSort.toString,7.014923
Pangram,Pangram.main,3.9904499999999996
Pangram,Pangram.isPangram,0.998884
ParallelCalculations,ParallelCalculations.main,16.031589
ParallelCalculations,ParallelCalculations.62.apply,3.040061
ParallelCalculations,ParallelCalculations.minimalPrimeFactor,3.040061
ParallelCalculations,ParallelCalculations.67.accept,5.003924
ParallelCalculations,ParallelCalculations.main.1,5.003924
ParseIPAddress,ParseIPAddress.main,59.072722999999996
ParseIPAddress,ParseIPAddress.<clinit>,1.005036
ParseIPAddress,ParseIPAddress.parseIP,32.029548000000005
ParseIPAddress,ParseIPAddress.getZero,0.999771
ParseIPAddress,ParseIPAddress.numCount,3.007605
PartialApplication,PartialApplication.main,4.001692
PartialApplication,PartialApplication.<clinit>,2.009153
PartitionFunction,PartitionFunction.main,1087.549259
PartitionFunction,PartitionFunction.partitions,1075.5126329999998
PartitionInteger,PartitionInteger.main,29615.266166000012
PartitionInteger,PartitionInteger.partition,29615.266166000012
PartitionInteger,PartitionInteger.findCombo,113273.41208100031
PartitionInteger,PartitionInteger.<clinit>,81.036745
PartitionInteger,PartitionInteger.63.test,57.021109
PartitionInteger,PartitionInteger.isPrime,57.021109
PartitionInteger,PartitionInteger.66.test,2.000946
PartitionInteger,PartitionInteger.67.applyAsInt,414.18130300000007
PartitionInteger,PartitionInteger.findCombo.1,414.18130300000007
PartitionInteger,PartitionInteger.61.applyAsInt,1.999082
PartitionInteger,PartitionInteger.static.0,0.999976
PascalMatrix,PascalMatrix.main,38.064519
PascalMatrix,PascalMatrix.print,28.041421
PascalMatrix,PascalMatrix.65.accept,24.018330000000002
PascalMatrix,PascalMatrix.print.7,24.018330000000002
PascalMatrix,PascalMatrix.pascalUpp,6.011138999999999
PascalMatrix,PascalMatrix.pascal,7.013328
PascalMatrix,PascalMatrix.pascalSym,3.006692
PascalMatrix,PascalMatrix.pascalLow,1.005267
PascalMatrix,PascalMatrix.63.apply,5.00802
PascalMatrix,PascalMatrix.pascal.0,5.00802
PascalMatrix,PascalMatrix.69.apply,2.004731
PascalMatrix,PascalMatrix.pascalSym.6,2.004731
PascalMatrix,PascalMatrix.61.apply,3.0032889999999997
PascalMatrix,PascalMatrix.pascalUpp.2,3.0032889999999997
PascalsTrianglePuzzle,PascalsTrianglePuzzle.main,1751728.131828999
PascalsTrianglePuzzle,PascalsTrianglePuzzle.cramersRule,1751718.089450999
